BillingID,SubscriptionID,CustomerID,BillingDate,Amount,Discount,Tax,FinalAmount,PaymentMethod
BILL0022553,SUB002792,CUST02792,2025-10-22,0.0,0.0,0.0,0.0,Stripe
BILL0022554,SUB002793,CUST02793,2025-10-18,12.99,0.0,0.88,13.87,PayPal
BILL0022555,SUB002794,CUST02794,2025-09-28,7.99,0.0,0.62,8.61,Google Pay
BILL0022556,SUB002794,CUST02794,2025-10-28,7.99,0.0,0.75,8.74,Credit Card
BILL0022557,SUB002795,CUST02795,2024-10-05,0.0,0.0,0.0,0.0,Net Banking
BILL0022558,SUB002795,CUST02795,2024-11-05,0.0,0.0,0.0,0.0,PayPal
BILL0022559,SUB002795,CUST02795,2024-12-05,0.0,0.0,0.0,0.0,Net Banking
BILL0022560,SUB002795,CUST02795,2025-01-05,0.0,0.0,0.0,0.0,Credit Card
BILL0022561,SUB002795,CUST02795,2025-02-05,0.0,0.0,0.0,0.0,Net Banking
BILL0022562,SUB002795,CUST02795,2025-03-05,0.0,0.0,0.0,0.0,Debit Card
BILL0022563,SUB002795,CUST02795,2025-04-05,0.0,0.0,0.0,0.0,Apple Pay
BILL0022564,SUB002795,CUST02795,2025-05-05,0.0,0.0,0.0,0.0,Net Banking
BILL0022565,SUB002795,CUST02795,2025-06-05,0.0,0.0,0.0,0.0,PayPal
BILL0022566,SUB002795,CUST02795,2025-07-05,0.0,0.0,0.0,0.0,Debit Card
BILL0022567,SUB002795,CUST02795,2025-08-05,0.0,0.0,0.0,0.0,Debit Card
BILL0022568,SUB002795,CUST02795,2025-09-05,0.0,0.0,0.0,0.0,Google Pay
BILL0022569,SUB002795,CUST02795,2025-10-05,0.0,0.0,0.0,0.0,PayPal
BILL0022570,SUB002795,CUST02795,2025-11-05,0.0,0.0,0.0,0.0,PayPal
BILL0022571,SUB002796,CUST02796,2025-09-17,19.99,2.0,2.22,20.21,PayPal
BILL0022572,SUB002796,CUST02796,2025-10-17,19.99,0.0,1.75,21.74,Debit Card
BILL0022573,SUB002796,CUST02796,2025-11-17,19.99,0.0,1.11,21.1,Google Pay
BILL0022574,SUB002797,CUST02797,2024-09-25,0.0,0.0,0.0,0.0,Apple Pay
BILL0022575,SUB002797,CUST02797,2024-10-25,0.0,0.0,0.0,0.0,Net Banking
BILL0022576,SUB002797,CUST02797,2024-11-25,0.0,0.0,0.0,0.0,Apple Pay
BILL0022577,SUB002797,CUST02797,2024-12-25,0.0,0.0,0.0,0.0,PayPal
BILL0022578,SUB002797,CUST02797,2025-01-25,0.0,0.0,0.0,0.0,Stripe
BILL0022579,SUB002797,CUST02797,2025-02-25,0.0,0.0,0.0,0.0,Stripe
BILL0022580,SUB002797,CUST02797,2025-03-25,0.0,0.0,0.0,0.0,Google Pay
BILL0022581,SUB002797,CUST02797,2025-04-25,0.0,0.0,0.0,0.0,UPI
BILL0022582,SUB002797,CUST02797,2025-05-25,0.0,0.0,0.0,0.0,Apple Pay
BILL0022583,SUB002797,CUST02797,2025-06-25,0.0,0.0,0.0,0.0,Google Pay
BILL0022584,SUB002797,CUST02797,2025-07-25,0.0,0.0,0.0,0.0,Stripe
BILL0022585,SUB002797,CUST02797,2025-08-25,0.0,0.0,0.0,0.0,Google Pay
BILL0022586,SUB002797,CUST02797,2025-09-25,0.0,0.0,0.0,0.0,Debit Card
BILL0022587,SUB002797,CUST02797,2025-10-25,0.0,0.0,0.0,0.0,Debit Card
BILL0022588,SUB002798,CUST02798,2025-06-04,0.0,0.0,0.0,0.0,Net Banking
BILL0022589,SUB002798,CUST02798,2025-07-04,0.0,0.0,0.0,0.0,Google Pay
BILL0022590,SUB002798,CUST02798,2025-08-04,0.0,0.0,0.0,0.0,UPI
BILL0022591,SUB002798,CUST02798,2025-09-04,0.0,0.0,0.0,0.0,Stripe
BILL0022592,SUB002798,CUST02798,2025-10-04,0.0,0.0,0.0,0.0,Net Banking
BILL0022593,SUB002798,CUST02798,2025-11-04,0.0,0.0,0.0,0.0,Net Banking
BILL0022594,SUB002799,CUST02799,2025-10-21,7.99,0.0,0.94,8.93,Apple Pay
BILL0022595,SUB002800,CUST02800,2025-11-12,19.99,0.0,1.89,21.88,Credit Card
BILL0022596,SUB002801,CUST02801,2024-04-12,19.99,0.0,1.81,21.8,Google Pay
BILL0022597,SUB002801,CUST02801,2024-05-12,19.99,0.0,2.21,22.2,Credit Card
BILL0022598,SUB002801,CUST02801,2024-06-12,19.99,0.0,1.1,21.09,Net Banking
BILL0022599,SUB002801,CUST02801,2024-07-12,19.99,0.0,1.28,21.27,Net Banking
BILL0022600,SUB002801,CUST02801,2024-08-12,19.99,0.0,2.03,22.02,Debit Card
BILL0022601,SUB002801,CUST02801,2024-09-12,19.99,0.0,1.35,21.34,Net Banking
BILL0022602,SUB002801,CUST02801,2024-10-12,19.99,0.0,1.48,21.47,Net Banking
BILL0022603,SUB002801,CUST02801,2024-11-12,19.99,0.0,1.57,21.56,Stripe
BILL0022604,SUB002801,CUST02801,2024-12-12,19.99,0.0,1.87,21.86,Google Pay
BILL0022605,SUB002801,CUST02801,2025-01-12,19.99,0.0,1.67,21.66,PayPal
BILL0022606,SUB002801,CUST02801,2025-02-12,19.99,0.0,2.01,22.0,Debit Card
BILL0022607,SUB002801,CUST02801,2025-03-12,19.99,0.0,1.89,21.88,Net Banking
BILL0022608,SUB002801,CUST02801,2025-04-12,19.99,0.0,2.07,22.06,Apple Pay
BILL0022609,SUB002801,CUST02801,2025-05-12,19.99,0.0,2.37,22.36,Credit Card
BILL0022610,SUB002801,CUST02801,2025-06-12,19.99,0.0,1.43,21.42,Stripe
BILL0022611,SUB002801,CUST02801,2025-07-12,19.99,0.0,1.73,21.72,Credit Card
BILL0022612,SUB002801,CUST02801,2025-08-12,19.99,0.0,1.84,21.83,Debit Card
BILL0022613,SUB002801,CUST02801,2025-09-12,19.99,0.0,2.16,22.15,UPI
BILL0022614,SUB002801,CUST02801,2025-10-12,19.99,0.0,1.61,21.6,Debit Card
BILL0022615,SUB002801,CUST02801,2025-11-12,19.99,0.0,2.04,22.03,Net Banking
BILL0022616,SUB002802,CUST02802,2024-07-12,12.99,0.0,0.85,13.84,Debit Card
BILL0022617,SUB002802,CUST02802,2024-08-12,12.99,0.0,1.29,14.28,Credit Card
BILL0022618,SUB002802,CUST02802,2024-09-12,12.99,0.0,1.38,14.37,PayPal
BILL0022619,SUB002802,CUST02802,2024-10-12,12.99,0.0,1.53,14.52,PayPal
BILL0022620,SUB002802,CUST02802,2024-11-12,12.99,0.0,0.89,13.88,Credit Card
BILL0022621,SUB002802,CUST02802,2024-12-12,12.99,0.0,1.23,14.22,Debit Card
BILL0022622,SUB002802,CUST02802,2025-01-12,12.99,0.0,1.2,14.19,Credit Card
BILL0022623,SUB002802,CUST02802,2025-02-12,12.99,0.0,0.68,13.67,Debit Card
BILL0022624,SUB002802,CUST02802,2025-03-12,12.99,0.0,0.77,13.76,Net Banking
BILL0022625,SUB002802,CUST02802,2025-04-12,12.99,0.0,0.74,13.73,Credit Card
BILL0022626,SUB002802,CUST02802,2025-05-12,12.99,0.0,1.07,14.06,PayPal
BILL0022627,SUB002802,CUST02802,2025-06-12,12.99,0.0,1.07,14.06,Credit Card
BILL0022628,SUB002802,CUST02802,2025-07-12,12.99,2.6,1.24,11.63,Debit Card
BILL0022629,SUB002802,CUST02802,2025-08-12,12.99,0.0,1.11,14.1,Debit Card
BILL0022630,SUB002802,CUST02802,2025-09-12,12.99,0.0,0.81,13.8,Credit Card
BILL0022631,SUB002802,CUST02802,2025-10-12,12.99,0.0,0.87,13.86,Credit Card
BILL0022632,SUB002802,CUST02802,2025-11-12,12.99,0.0,1.02,14.01,Stripe
BILL0022633,SUB002803,CUST02803,2025-01-28,19.99,0.0,2.05,22.04,PayPal
BILL0022634,SUB002803,CUST02803,2025-02-28,19.99,0.0,1.33,21.32,Google Pay
BILL0022635,SUB002803,CUST02803,2025-03-28,19.99,2.0,1.14,19.13,Credit Card
BILL0022636,SUB002803,CUST02803,2025-04-28,19.99,0.0,2.15,22.14,UPI
BILL0022637,SUB002803,CUST02803,2025-05-28,19.99,3.0,2.09,19.08,Credit Card
BILL0022638,SUB002803,CUST02803,2025-06-28,19.99,0.0,2.2,22.19,UPI
BILL0022639,SUB002803,CUST02803,2025-07-28,19.99,0.0,1.46,21.45,PayPal
BILL0022640,SUB002803,CUST02803,2025-08-28,19.99,0.0,2.27,22.26,Google Pay
BILL0022641,SUB002803,CUST02803,2025-09-28,19.99,0.0,2.38,22.37,UPI
BILL0022642,SUB002803,CUST02803,2025-10-28,19.99,0.0,1.95,21.94,Net Banking
BILL0022643,SUB002804,CUST02804,2025-06-29,7.99,0.0,0.61,8.6,Debit Card
BILL0022644,SUB002804,CUST02804,2025-07-29,7.99,0.8,0.6,7.79,UPI
BILL0022645,SUB002804,CUST02804,2025-08-29,7.99,0.0,0.49,8.48,Apple Pay
BILL0022646,SUB002804,CUST02804,2025-09-29,7.99,0.0,0.78,8.77,Debit Card
BILL0022647,SUB002804,CUST02804,2025-10-29,7.99,0.0,0.69,8.68,Net Banking
BILL0022648,SUB002805,CUST02805,2025-07-06,12.99,0.0,1.5,14.49,Debit Card
BILL0022649,SUB002805,CUST02805,2025-08-06,12.99,0.0,1.31,14.3,Debit Card
BILL0022650,SUB002805,CUST02805,2025-09-06,12.99,0.0,0.78,13.77,Debit Card
BILL0022651,SUB002805,CUST02805,2025-10-06,12.99,0.0,1.16,14.15,Apple Pay
BILL0022652,SUB002805,CUST02805,2025-11-06,12.99,0.0,1.0,13.99,Apple Pay
BILL0022653,SUB002806,CUST02806,2023-11-06,19.99,0.0,1.05,21.04,Apple Pay
BILL0022654,SUB002806,CUST02806,2023-12-06,19.99,0.0,1.5,21.49,PayPal
BILL0022655,SUB002806,CUST02806,2024-01-06,19.99,0.0,2.27,22.26,Debit Card
BILL0022656,SUB002806,CUST02806,2024-02-06,19.99,0.0,1.38,21.37,Net Banking
BILL0022657,SUB002806,CUST02806,2024-03-06,19.99,0.0,1.83,21.82,PayPal
BILL0022658,SUB002806,CUST02806,2024-04-06,19.99,0.0,2.13,22.12,Apple Pay
BILL0022659,SUB002806,CUST02806,2024-05-06,19.99,0.0,1.28,21.27,Net Banking
BILL0022660,SUB002806,CUST02806,2024-06-06,19.99,0.0,1.67,21.66,PayPal
BILL0022661,SUB002806,CUST02806,2024-07-06,19.99,0.0,1.04,21.03,Stripe
BILL0022662,SUB002806,CUST02806,2024-08-06,19.99,0.0,2.39,22.38,Credit Card
BILL0022663,SUB002806,CUST02806,2024-09-06,19.99,0.0,2.1,22.09,Google Pay
BILL0022664,SUB002806,CUST02806,2024-10-06,19.99,0.0,1.57,21.56,Net Banking
BILL0022665,SUB002806,CUST02806,2024-11-06,19.99,0.0,2.26,22.25,Net Banking
BILL0022666,SUB002806,CUST02806,2024-12-06,19.99,0.0,2.08,22.07,Google Pay
BILL0022667,SUB002806,CUST02806,2025-01-06,19.99,0.0,1.26,21.25,Debit Card
BILL0022668,SUB002806,CUST02806,2025-02-06,19.99,0.0,2.32,22.31,PayPal
BILL0022669,SUB002806,CUST02806,2025-03-06,19.99,0.0,2.08,22.07,Apple Pay
BILL0022670,SUB002806,CUST02806,2025-04-06,19.99,0.0,1.3,21.29,PayPal
BILL0022671,SUB002806,CUST02806,2025-05-06,19.99,0.0,2.15,22.14,UPI
BILL0022672,SUB002806,CUST02806,2025-06-06,19.99,2.0,2.34,20.33,UPI
BILL0022673,SUB002806,CUST02806,2025-07-06,19.99,0.0,1.34,21.33,Credit Card
BILL0022674,SUB002806,CUST02806,2025-08-06,19.99,0.0,1.26,21.25,Stripe
BILL0022675,SUB002806,CUST02806,2025-09-06,19.99,0.0,1.57,21.56,Debit Card
BILL0022676,SUB002806,CUST02806,2025-10-06,19.99,0.0,2.23,22.22,Google Pay
BILL0022677,SUB002806,CUST02806,2025-11-06,19.99,0.0,1.29,21.28,PayPal
BILL0022678,SUB002807,CUST02807,2024-12-17,12.99,0.0,1.1,14.09,Google Pay
BILL0022679,SUB002807,CUST02807,2025-01-17,12.99,0.0,0.72,13.71,Credit Card
BILL0022680,SUB002807,CUST02807,2025-02-17,12.99,0.0,1.07,14.06,PayPal
BILL0022681,SUB002807,CUST02807,2025-03-17,12.99,0.0,0.77,13.76,Credit Card
BILL0022682,SUB002807,CUST02807,2025-04-17,12.99,0.0,1.38,14.37,Net Banking
BILL0022683,SUB002807,CUST02807,2025-05-17,12.99,0.0,1.38,14.37,Google Pay
BILL0022684,SUB002807,CUST02807,2025-06-17,12.99,0.0,0.85,13.84,PayPal
BILL0022685,SUB002807,CUST02807,2025-07-17,12.99,0.0,0.85,13.84,PayPal
BILL0022686,SUB002807,CUST02807,2025-08-17,12.99,0.0,0.76,13.75,PayPal
BILL0022687,SUB002807,CUST02807,2025-09-17,12.99,0.0,1.11,14.1,Net Banking
BILL0022688,SUB002807,CUST02807,2025-10-17,12.99,0.0,0.73,13.72,Apple Pay
BILL0022689,SUB002807,CUST02807,2025-11-17,12.99,0.0,0.91,13.9,Credit Card
BILL0022690,SUB002808,CUST02808,2025-08-13,0.0,0.0,0.0,0.0,Debit Card
BILL0022691,SUB002808,CUST02808,2025-09-13,0.0,0.0,0.0,0.0,Debit Card
BILL0022692,SUB002808,CUST02808,2025-10-13,0.0,0.0,0.0,0.0,Google Pay
BILL0022693,SUB002809,CUST02809,2025-05-20,12.99,0.0,1.32,14.31,Apple Pay
BILL0022694,SUB002809,CUST02809,2025-06-20,12.99,0.0,0.92,13.91,Credit Card
BILL0022695,SUB002809,CUST02809,2025-07-20,12.99,0.0,1.2,14.19,UPI
BILL0022696,SUB002809,CUST02809,2025-08-20,12.99,0.0,0.73,13.72,Google Pay
BILL0022697,SUB002809,CUST02809,2025-09-20,12.99,0.0,1.2,14.19,Apple Pay
BILL0022698,SUB002809,CUST02809,2025-10-20,12.99,0.0,0.96,13.95,Stripe
BILL0022699,SUB002810,CUST02810,2025-01-14,0.0,0.0,0.0,0.0,Debit Card
BILL0022700,SUB002810,CUST02810,2025-02-14,0.0,0.0,0.0,0.0,PayPal
BILL0022701,SUB002810,CUST02810,2025-03-14,0.0,0.0,0.0,0.0,Google Pay
BILL0022702,SUB002810,CUST02810,2025-04-14,0.0,0.0,0.0,0.0,PayPal
BILL0022703,SUB002810,CUST02810,2025-05-14,0.0,0.0,0.0,0.0,Debit Card
BILL0022704,SUB002810,CUST02810,2025-06-14,0.0,0.0,0.0,0.0,Stripe
BILL0022705,SUB002811,CUST02811,2025-09-27,7.99,0.0,0.88,8.87,Stripe
BILL0022706,SUB002811,CUST02811,2025-10-27,7.99,0.0,0.91,8.9,Credit Card
BILL0022707,SUB002812,CUST02812,2024-10-29,12.99,0.0,1.03,14.02,Credit Card
BILL0022708,SUB002812,CUST02812,2024-11-29,12.99,0.0,1.05,14.04,Stripe
BILL0022709,SUB002812,CUST02812,2024-12-29,12.99,0.0,1.23,14.22,PayPal
BILL0022710,SUB002812,CUST02812,2025-01-29,12.99,0.0,1.41,14.4,Debit Card
BILL0022711,SUB002812,CUST02812,2025-02-28,12.99,0.0,1.53,14.52,Apple Pay
BILL0022712,SUB002812,CUST02812,2025-03-29,12.99,0.0,1.53,14.52,Credit Card
BILL0022713,SUB002812,CUST02812,2025-04-29,12.99,0.0,1.01,14.0,Apple Pay
BILL0022714,SUB002812,CUST02812,2025-05-29,12.99,0.0,1.27,14.26,Apple Pay
BILL0022715,SUB002812,CUST02812,2025-06-29,12.99,0.0,0.97,13.96,Debit Card
BILL0022716,SUB002812,CUST02812,2025-07-29,12.99,0.0,1.0,13.99,Google Pay
BILL0022717,SUB002812,CUST02812,2025-08-29,12.99,0.0,1.05,14.04,UPI
BILL0022718,SUB002812,CUST02812,2025-09-29,12.99,0.0,1.14,14.13,Google Pay
BILL0022719,SUB002812,CUST02812,2025-10-29,12.99,0.0,0.73,13.72,PayPal
BILL0022720,SUB002813,CUST02813,2024-08-15,19.99,0.0,1.12,21.11,PayPal
BILL0022721,SUB002813,CUST02813,2024-09-15,19.99,0.0,2.18,22.17,Stripe
BILL0022722,SUB002813,CUST02813,2024-10-15,19.99,0.0,1.01,21.0,Debit Card
BILL0022723,SUB002813,CUST02813,2024-11-15,19.99,0.0,1.57,21.56,Credit Card
BILL0022724,SUB002813,CUST02813,2024-12-15,19.99,0.0,1.3,21.29,UPI
BILL0022725,SUB002813,CUST02813,2025-01-15,19.99,0.0,1.4,21.39,Stripe
BILL0022726,SUB002813,CUST02813,2025-02-15,19.99,0.0,1.82,21.81,Debit Card
BILL0022727,SUB002813,CUST02813,2025-03-15,19.99,0.0,2.24,22.23,PayPal
BILL0022728,SUB002813,CUST02813,2025-04-15,19.99,0.0,2.3,22.29,Credit Card
BILL0022729,SUB002813,CUST02813,2025-05-15,19.99,0.0,2.08,22.07,PayPal
BILL0022730,SUB002813,CUST02813,2025-06-15,19.99,0.0,1.94,21.93,Google Pay
BILL0022731,SUB002813,CUST02813,2025-07-15,19.99,0.0,2.21,22.2,Net Banking
BILL0022732,SUB002813,CUST02813,2025-08-15,19.99,0.0,1.72,21.71,Google Pay
BILL0022733,SUB002813,CUST02813,2025-09-15,19.99,0.0,1.12,21.11,Net Banking
BILL0022734,SUB002813,CUST02813,2025-10-15,19.99,0.0,1.4,21.39,Debit Card
BILL0022735,SUB002813,CUST02813,2025-11-15,19.99,0.0,2.08,22.07,Google Pay
BILL0022736,SUB002814,CUST02814,2025-11-10,0.0,0.0,0.0,0.0,Google Pay
BILL0022737,SUB002815,CUST02815,2025-01-12,0.0,0.0,0.0,0.0,Credit Card
BILL0022738,SUB002815,CUST02815,2025-02-12,0.0,0.0,0.0,0.0,Stripe
BILL0022739,SUB002815,CUST02815,2025-03-12,0.0,0.0,0.0,0.0,Debit Card
BILL0022740,SUB002815,CUST02815,2025-04-12,0.0,0.0,0.0,0.0,Credit Card
BILL0022741,SUB002816,CUST02816,2025-09-13,19.99,0.0,1.42,21.41,Stripe
BILL0022742,SUB002816,CUST02816,2025-10-13,19.99,4.0,1.86,17.85,PayPal
BILL0022743,SUB002816,CUST02816,2025-11-13,19.99,0.0,2.34,22.33,PayPal
BILL0022744,SUB002817,CUST02817,2025-08-28,19.99,0.0,2.36,22.35,Net Banking
BILL0022745,SUB002817,CUST02817,2025-09-28,19.99,0.0,2.09,22.08,Stripe
BILL0022746,SUB002818,CUST02818,2024-11-21,7.99,0.0,0.53,8.52,Credit Card
BILL0022747,SUB002818,CUST02818,2024-12-21,7.99,1.2,0.68,7.47,Net Banking
BILL0022748,SUB002818,CUST02818,2025-01-21,7.99,0.0,0.8,8.79,UPI
BILL0022749,SUB002818,CUST02818,2025-02-21,7.99,0.0,0.46,8.45,UPI
BILL0022750,SUB002818,CUST02818,2025-03-21,7.99,0.0,0.55,8.54,Net Banking
BILL0022751,SUB002819,CUST02819,2025-04-22,19.99,0.0,2.16,22.15,UPI
BILL0022752,SUB002819,CUST02819,2025-05-22,19.99,0.0,1.6,21.59,Credit Card
BILL0022753,SUB002819,CUST02819,2025-06-22,19.99,0.0,1.77,21.76,UPI
BILL0022754,SUB002819,CUST02819,2025-07-22,19.99,0.0,1.44,21.43,UPI
BILL0022755,SUB002819,CUST02819,2025-08-22,19.99,0.0,2.13,22.12,Apple Pay
BILL0022756,SUB002819,CUST02819,2025-09-22,19.99,0.0,1.18,21.17,Google Pay
BILL0022757,SUB002819,CUST02819,2025-10-22,19.99,0.0,1.81,21.8,Debit Card
BILL0022758,SUB002820,CUST02820,2025-04-25,29.99,0.0,2.98,32.97,Apple Pay
BILL0022759,SUB002820,CUST02820,2025-05-25,29.99,0.0,3.2,33.19,Stripe
BILL0022760,SUB002820,CUST02820,2025-06-25,29.99,0.0,2.0,31.99,Debit Card
BILL0022761,SUB002820,CUST02820,2025-07-25,29.99,0.0,1.77,31.76,Google Pay
BILL0022762,SUB002820,CUST02820,2025-08-25,29.99,0.0,3.24,33.23,Credit Card
BILL0022763,SUB002820,CUST02820,2025-09-25,29.99,0.0,2.56,32.55,Debit Card
BILL0022764,SUB002820,CUST02820,2025-10-25,29.99,0.0,3.55,33.54,Stripe
BILL0022765,SUB002821,CUST02821,2025-05-15,7.99,0.0,0.52,8.51,Debit Card
BILL0022766,SUB002821,CUST02821,2025-06-15,7.99,0.0,0.83,8.82,PayPal
BILL0022767,SUB002821,CUST02821,2025-07-15,7.99,0.0,0.46,8.45,Credit Card
BILL0022768,SUB002821,CUST02821,2025-08-15,7.99,0.0,0.74,8.73,Google Pay
BILL0022769,SUB002821,CUST02821,2025-09-15,7.99,0.0,0.83,8.82,Stripe
BILL0022770,SUB002821,CUST02821,2025-10-15,7.99,0.0,0.66,8.65,Debit Card
BILL0022771,SUB002821,CUST02821,2025-11-15,7.99,0.0,0.5,8.49,Debit Card
BILL0022772,SUB002822,CUST02822,2025-07-06,19.99,0.0,1.46,21.45,Net Banking
BILL0022773,SUB002822,CUST02822,2025-08-06,19.99,0.0,1.2,21.19,PayPal
BILL0022774,SUB002822,CUST02822,2025-09-06,19.99,0.0,2.09,22.08,Google Pay
BILL0022775,SUB002822,CUST02822,2025-10-06,19.99,0.0,1.91,21.9,PayPal
BILL0022776,SUB002822,CUST02822,2025-11-06,19.99,0.0,1.52,21.51,Apple Pay
BILL0022777,SUB002823,CUST02823,2025-09-13,7.99,0.0,0.46,8.45,Google Pay
BILL0022778,SUB002823,CUST02823,2025-10-13,7.99,0.0,0.48,8.47,Google Pay
BILL0022779,SUB002823,CUST02823,2025-11-13,7.99,0.0,0.49,8.48,Credit Card
BILL0022780,SUB002824,CUST02824,2025-02-26,7.99,0.0,0.59,8.58,UPI
BILL0022781,SUB002824,CUST02824,2025-03-26,7.99,0.0,0.52,8.51,Net Banking
BILL0022782,SUB002824,CUST02824,2025-04-26,7.99,0.0,0.73,8.72,UPI
BILL0022783,SUB002824,CUST02824,2025-05-26,7.99,0.0,0.49,8.48,Net Banking
BILL0022784,SUB002824,CUST02824,2025-06-26,7.99,0.0,0.75,8.74,Google Pay
BILL0022785,SUB002825,CUST02825,2025-09-14,0.0,0.0,0.0,0.0,Credit Card
BILL0022786,SUB002825,CUST02825,2025-10-14,0.0,0.0,0.0,0.0,Apple Pay
BILL0022787,SUB002825,CUST02825,2025-11-14,0.0,0.0,0.0,0.0,UPI
BILL0022788,SUB002826,CUST02826,2024-03-25,7.99,0.0,0.45,8.44,Credit Card
BILL0022789,SUB002826,CUST02826,2024-04-25,7.99,0.0,0.57,8.56,Net Banking
BILL0022790,SUB002826,CUST02826,2024-05-25,7.99,0.0,0.5,8.49,UPI
BILL0022791,SUB002826,CUST02826,2024-06-25,7.99,0.0,0.63,8.62,Google Pay
BILL0022792,SUB002826,CUST02826,2024-07-25,7.99,0.0,0.48,8.47,Google Pay
BILL0022793,SUB002826,CUST02826,2024-08-25,7.99,1.6,0.4,6.79,Credit Card
BILL0022794,SUB002826,CUST02826,2024-09-25,7.99,0.0,0.85,8.84,Stripe
BILL0022795,SUB002826,CUST02826,2024-10-25,7.99,0.0,0.93,8.92,Net Banking
BILL0022796,SUB002826,CUST02826,2024-11-25,7.99,0.0,0.66,8.65,UPI
BILL0022797,SUB002826,CUST02826,2024-12-25,7.99,0.0,0.66,8.65,Stripe
BILL0022798,SUB002826,CUST02826,2025-01-25,7.99,1.2,0.93,7.72,PayPal
BILL0022799,SUB002826,CUST02826,2025-02-25,7.99,0.0,0.82,8.81,Credit Card
BILL0022800,SUB002826,CUST02826,2025-03-25,7.99,0.0,0.84,8.83,Apple Pay
BILL0022801,SUB002826,CUST02826,2025-04-25,7.99,0.0,0.95,8.94,Debit Card
BILL0022802,SUB002826,CUST02826,2025-05-25,7.99,0.0,0.54,8.53,Apple Pay
BILL0022803,SUB002826,CUST02826,2025-06-25,7.99,0.0,0.81,8.8,Stripe
BILL0022804,SUB002827,CUST02827,2025-09-05,29.99,0.0,1.53,31.52,Debit Card
BILL0022805,SUB002827,CUST02827,2025-10-05,29.99,0.0,1.83,31.82,Net Banking
BILL0022806,SUB002827,CUST02827,2025-11-05,29.99,0.0,3.17,33.16,Credit Card
BILL0022807,SUB002828,CUST02828,2025-09-29,0.0,0.0,0.0,0.0,PayPal
BILL0022808,SUB002828,CUST02828,2025-10-29,0.0,0.0,0.0,0.0,Credit Card
BILL0022809,SUB002829,CUST02829,2025-04-29,7.99,0.0,0.48,8.47,PayPal
BILL0022810,SUB002829,CUST02829,2025-05-29,7.99,1.2,0.58,7.37,Stripe
BILL0022811,SUB002829,CUST02829,2025-06-29,7.99,0.0,0.74,8.73,Apple Pay
BILL0022812,SUB002829,CUST02829,2025-07-29,7.99,0.0,0.78,8.77,UPI
BILL0022813,SUB002829,CUST02829,2025-08-29,7.99,0.0,0.63,8.62,Net Banking
BILL0022814,SUB002829,CUST02829,2025-09-29,7.99,0.0,0.46,8.45,PayPal
BILL0022815,SUB002829,CUST02829,2025-10-29,7.99,0.0,0.94,8.93,Debit Card
BILL0022816,SUB002830,CUST02830,2025-08-02,12.99,0.0,0.74,13.73,Net Banking
BILL0022817,SUB002830,CUST02830,2025-09-02,12.99,0.0,0.65,13.64,Apple Pay
BILL0022818,SUB002830,CUST02830,2025-10-02,12.99,0.0,0.86,13.85,Google Pay
BILL0022819,SUB002831,CUST02831,2025-05-23,7.99,0.0,0.59,8.58,UPI
BILL0022820,SUB002831,CUST02831,2025-06-23,7.99,0.0,0.64,8.63,Stripe
BILL0022821,SUB002831,CUST02831,2025-07-23,7.99,0.0,0.82,8.81,UPI
BILL0022822,SUB002831,CUST02831,2025-08-23,7.99,0.0,0.82,8.81,Google Pay
BILL0022823,SUB002831,CUST02831,2025-09-23,7.99,0.0,0.41,8.4,Net Banking
BILL0022824,SUB002831,CUST02831,2025-10-23,7.99,0.0,0.75,8.74,Apple Pay
BILL0022825,SUB002832,CUST02832,2023-07-06,29.99,0.0,3.01,33.0,Stripe
BILL0022826,SUB002832,CUST02832,2023-08-06,29.99,6.0,2.48,26.47,Net Banking
BILL0022827,SUB002832,CUST02832,2023-09-06,29.99,0.0,3.25,33.24,Stripe
BILL0022828,SUB002832,CUST02832,2023-10-06,29.99,0.0,2.62,32.61,Credit Card
BILL0022829,SUB002832,CUST02832,2023-11-06,29.99,0.0,2.05,32.04,Net Banking
BILL0022830,SUB002832,CUST02832,2023-12-06,29.99,0.0,1.87,31.86,PayPal
BILL0022831,SUB002832,CUST02832,2024-01-06,29.99,0.0,3.33,33.32,Debit Card
BILL0022832,SUB002832,CUST02832,2024-02-06,29.99,0.0,1.77,31.76,Google Pay
BILL0022833,SUB002832,CUST02832,2024-03-06,29.99,0.0,2.98,32.97,Stripe
BILL0022834,SUB002832,CUST02832,2024-04-06,29.99,0.0,2.4,32.39,UPI
BILL0022835,SUB002832,CUST02832,2024-05-06,29.99,0.0,3.14,33.13,Google Pay
BILL0022836,SUB002832,CUST02832,2024-06-06,29.99,0.0,2.83,32.82,Apple Pay
BILL0022837,SUB002832,CUST02832,2024-07-06,29.99,0.0,1.7,31.69,Google Pay
BILL0022838,SUB002832,CUST02832,2024-08-06,29.99,0.0,1.63,31.62,Credit Card
BILL0022839,SUB002832,CUST02832,2024-09-06,29.99,0.0,1.75,31.74,Credit Card
BILL0022840,SUB002832,CUST02832,2024-10-06,29.99,0.0,3.45,33.44,Stripe
BILL0022841,SUB002832,CUST02832,2024-11-06,29.99,0.0,2.95,32.94,PayPal
BILL0022842,SUB002832,CUST02832,2024-12-06,29.99,0.0,1.88,31.87,Credit Card
BILL0022843,SUB002832,CUST02832,2025-01-06,29.99,0.0,1.97,31.96,Net Banking
BILL0022844,SUB002832,CUST02832,2025-02-06,29.99,0.0,1.78,31.77,Stripe
