SubscriptionID,CustomerID,Plan,MonthlyPrice,StartDate,EndDate,IsActive
SUB002637,CUST02637,Standard,12.99,2024-05-06,,True
SUB002638,CUST02638,Free,0.0,2025-07-30,,True
SUB002639,CUST02639,Premium,19.99,2025-08-03,,True
SUB002640,CUST02640,Free,0.0,2025-10-21,,True
SUB002641,CUST02641,Premium,19.99,2025-05-28,,True
SUB002642,CUST02642,Standard,12.99,2025-06-12,,True
SUB002643,CUST02643,Standard,12.99,2025-09-20,,True
SUB002644,CUST02644,Basic,7.99,2025-11-02,2025-11-04,False
SUB002645,CUST02645,Standard,12.99,2025-04-15,,True
SUB002646,CUST02646,Basic,7.99,2025-05-25,,True
SUB002647,CUST02647,Free,0.0,2025-06-14,,True
SUB002648,CUST02648,Basic,7.99,2025-04-24,,True
SUB002649,CUST02649,Basic,7.99,2023-10-12,2024-02-17,False
SUB002650,CUST02650,Premium,19.99,2025-05-27,,True
SUB002651,CUST02651,Basic,7.99,2025-07-17,,True
SUB002652,CUST02652,Standard,12.99,2025-09-12,,True
SUB002653,CUST02653,Standard,12.99,2025-03-20,2025-08-04,False
SUB002654,CUST02654,Premium,19.99,2025-03-09,2025-11-02,False
SUB002655,CUST02655,Free,0.0,2025-07-05,,True
SUB002656,CUST02656,Free,0.0,2025-08-16,,True
SUB002657,CUST02657,Standard,12.99,2024-06-01,2024-11-19,False
SUB002658,CUST02658,Basic,7.99,2024-11-29,,True
SUB002659,CUST02659,Premium,19.99,2025-10-29,,True
SUB002660,CUST02660,Basic,7.99,2025-06-20,,True
SUB002661,CUST02661,Free,0.0,2025-02-04,,True
SUB002662,CUST02662,Free,0.0,2025-08-18,,True
SUB002663,CUST02663,Standard,12.99,2025-05-26,,True
SUB002664,CUST02664,Premium,19.99,2024-03-26,,True
SUB002665,CUST02665,Standard,12.99,2024-08-05,2025-01-27,False
SUB002666,CUST02666,Free,0.0,2025-11-08,,True
SUB002667,CUST02667,Standard,12.99,2025-02-07,,True
SUB002668,CUST02668,Standard,12.99,2025-07-01,,True
SUB002669,CUST02669,Free,0.0,2025-09-13,,True
SUB002670,CUST02670,Basic,7.99,2025-07-31,,True
SUB002671,CUST02671,Basic,7.99,2025-09-30,2025-10-05,False
SUB002672,CUST02672,Free,0.0,2025-09-04,,True
SUB002673,CUST02673,Standard,12.99,2024-01-11,,True
SUB002674,CUST02674,Free,0.0,2025-06-22,,True
SUB002675,CUST02675,Standard,12.99,2025-03-10,2025-04-16,False
SUB002676,CUST02676,Premium,19.99,2025-03-18,2025-09-15,False
SUB002677,CUST02677,Standard,12.99,2024-04-28,,True
SUB002678,CUST02678,Basic,7.99,2025-04-07,,True
SUB002679,CUST02679,Premium,19.99,2025-10-21,,True
SUB002680,CUST02680,Premium,19.99,2023-10-13,,True
SUB002681,CUST02681,Standard,12.99,2025-01-28,,True
SUB002682,CUST02682,Free,0.0,2024-05-20,,True
SUB002683,CUST02683,Premium,19.99,2025-04-08,,True
SUB002684,CUST02684,Basic,7.99,2025-07-25,2025-10-06,False
SUB002685,CUST02685,Premium,19.99,2025-03-02,,True
SUB002686,CUST02686,Basic,7.99,2025-11-04,,True
SUB002687,CUST02687,Free,0.0,2025-07-22,2025-08-24,False
SUB002688,CUST02688,Free,0.0,2025-05-08,,True
SUB002689,CUST02689,Basic,7.99,2024-07-29,,True
SUB002690,CUST02690,Basic,7.99,2025-01-18,,True
SUB002691,CUST02691,Standard,12.99,2025-08-17,,True
SUB002692,CUST02692,Basic,7.99,2024-02-21,,True
SUB002693,CUST02693,Free,0.0,2024-04-03,,True
SUB002694,CUST02694,Standard,12.99,2025-03-14,,True
SUB002695,CUST02695,Premium,19.99,2024-04-30,,True
SUB002696,CUST02696,Basic,7.99,2025-08-11,,True
SUB002697,CUST02697,Premium,19.99,2025-05-04,2025-05-18,False
SUB002698,CUST02698,Basic,7.99,2025-08-19,,True
SUB002699,CUST02699,Standard,12.99,2025-04-07,2025-09-06,False
SUB002700,CUST02700,Basic,7.99,2025-11-07,,True
SUB002701,CUST02701,Premium,19.99,2025-01-05,,True
SUB002702,CUST02702,Free,0.0,2025-07-21,,True
SUB002703,CUST02703,Premium,19.99,2025-04-03,2025-04-16,False
SUB002704,CUST02704,Standard,12.99,2023-04-28,2024-09-17,False
SUB002705,CUST02705,Standard,12.99,2024-03-13,,True
SUB002706,CUST02706,Free,0.0,2025-10-01,,True
SUB002707,CUST02707,Basic,7.99,2025-07-15,,True
SUB002708,CUST02708,Free,0.0,2025-09-02,,True
SUB002709,CUST02709,Standard,12.99,2024-07-02,,True
SUB002710,CUST02710,Free,0.0,2025-08-15,,True
SUB002711,CUST02711,Premium,19.99,2024-09-20,,True
SUB002712,CUST02712,Standard,12.99,2025-09-04,,True
SUB002713,CUST02713,Standard,12.99,2025-11-06,,True
SUB002714,CUST02714,Standard,12.99,2024-04-11,,True
SUB002715,CUST02715,Premium,19.99,2024-11-16,,True
SUB002716,CUST02716,Premium,19.99,2024-10-21,2025-02-28,False
SUB002717,CUST02717,Premium,19.99,2023-08-25,,True
SUB002718,CUST02718,Basic,7.99,2025-07-01,,True
SUB002719,CUST02719,Free,0.0,2025-07-31,,True
SUB002720,CUST02720,Basic,7.99,2024-12-19,2025-04-06,False
SUB002721,CUST02721,Basic,7.99,2025-04-29,2025-11-16,False
SUB002722,CUST02722,Standard,12.99,2025-01-30,,True
SUB002723,CUST02723,Premium,19.99,2024-12-31,,True
SUB002724,CUST02724,Premium,19.99,2025-08-17,2025-10-12,False
SUB002725,CUST02725,Standard,12.99,2025-07-16,2025-10-22,False
SUB002726,CUST02726,Standard,12.99,2025-09-10,,True
SUB002727,CUST02727,Standard,12.99,2025-11-09,,True
SUB002728,CUST02728,Basic,7.99,2024-03-04,2025-01-25,False
SUB002729,CUST02729,Basic,7.99,2025-10-13,,True
SUB002730,CUST02730,Standard,12.99,2025-03-06,,True
SUB002731,CUST02731,Free,0.0,2024-03-13,,True
SUB002732,CUST02732,Standard,12.99,2025-10-16,,True
SUB002733,CUST02733,Free,0.0,2025-06-27,,True
SUB002734,CUST02734,Free,0.0,2024-08-14,,True
SUB002735,CUST02735,Premium,19.99,2024-09-17,,True
SUB002736,CUST02736,Free,0.0,2023-04-25,,True
SUB002737,CUST02737,Basic,7.99,2025-10-02,,True
SUB002738,CUST02738,Standard,12.99,2024-11-10,,True
SUB002739,CUST02739,Basic,7.99,2024-07-27,,True
SUB002740,CUST02740,Basic,7.99,2025-07-27,2025-10-29,False
SUB002741,CUST02741,Standard,12.99,2025-10-12,2025-10-17,False
SUB002742,CUST02742,Standard,12.99,2025-06-09,2025-10-19,False
SUB002743,CUST02743,Basic,7.99,2025-01-22,2025-10-22,False
SUB002744,CUST02744,Basic,7.99,2025-06-05,2025-11-08,False
SUB002745,CUST02745,Standard,12.99,2025-11-09,,True
SUB002746,CUST02746,Basic,7.99,2024-12-21,,True
SUB002747,CUST02747,Basic,7.99,2025-07-30,,True
SUB002748,CUST02748,Standard,12.99,2023-04-24,2024-07-31,False
SUB002749,CUST02749,Standard,12.99,2025-02-23,,True
SUB002750,CUST02750,Standard,12.99,2025-07-07,,True
SUB002751,CUST02751,Standard,12.99,2025-05-09,,True
SUB002752,CUST02752,Premium,19.99,2025-06-16,,True
SUB002753,CUST02753,Standard,12.99,2025-08-13,,True
SUB002754,CUST02754,Free,0.0,2025-08-10,2025-09-16,False
SUB002755,CUST02755,Standard,12.99,2023-09-19,2025-03-01,False
SUB002756,CUST02756,Premium,19.99,2025-08-25,2025-11-03,False
SUB002757,CUST02757,Premium,19.99,2025-04-10,,True
SUB002758,CUST02758,Family,29.99,2025-01-24,,True
SUB002759,CUST02759,Standard,12.99,2025-10-28,,True
SUB002760,CUST02760,Basic,7.99,2025-08-31,,True
SUB002761,CUST02761,Standard,12.99,2025-04-08,2025-08-09,False
SUB002762,CUST02762,Standard,12.99,2025-10-22,,True
SUB002763,CUST02763,Basic,7.99,2025-08-07,2025-08-17,False
SUB002764,CUST02764,Basic,7.99,2024-10-18,,True
SUB002765,CUST02765,Basic,7.99,2025-04-02,,True
SUB002766,CUST02766,Basic,7.99,2025-07-01,,True
SUB002767,CUST02767,Premium,19.99,2023-09-03,,True
SUB002768,CUST02768,Premium,19.99,2025-09-24,,True
SUB002769,CUST02769,Premium,19.99,2024-11-11,,True
SUB002770,CUST02770,Basic,7.99,2025-11-06,,True
SUB002771,CUST02771,Premium,19.99,2024-06-07,,True
SUB002772,CUST02772,Basic,7.99,2024-11-12,2025-04-11,False
SUB002773,CUST02773,Family,29.99,2024-12-30,,True
SUB002774,CUST02774,Free,0.0,2025-11-09,2025-11-11,False
SUB002775,CUST02775,Standard,12.99,2025-10-15,2025-10-28,False
SUB002776,CUST02776,Basic,7.99,2024-05-05,,True
SUB002777,CUST02777,Family,29.99,2025-02-08,,True
SUB002778,CUST02778,Basic,7.99,2025-03-18,2025-09-12,False
SUB002779,CUST02779,Standard,12.99,2025-06-06,,True
SUB002780,CUST02780,Basic,7.99,2025-10-07,,True
SUB002781,CUST02781,Free,0.0,2024-04-27,2025-10-19,False
SUB002782,CUST02782,Basic,7.99,2025-06-24,,True
SUB002783,CUST02783,Basic,7.99,2025-02-11,,True
SUB002784,CUST02784,Premium,19.99,2025-03-17,2025-06-29,False
SUB002785,CUST02785,Standard,12.99,2025-07-20,,True
SUB002786,CUST02786,Free,0.0,2024-05-14,2024-07-16,False
SUB002787,CUST02787,Family,29.99,2025-01-15,,True
SUB002788,CUST02788,Basic,7.99,2024-12-12,,True
SUB002789,CUST02789,Premium,19.99,2024-10-09,,True
SUB002790,CUST02790,Free,0.0,2025-10-25,,True
SUB002791,CUST02791,Standard,12.99,2025-08-01,,True
SUB002792,CUST02792,Free,0.0,2025-09-22,,True
SUB002793,CUST02793,Standard,12.99,2025-10-18,2025-11-16,False
SUB002794,CUST02794,Basic,7.99,2025-09-28,,True
SUB002795,CUST02795,Free,0.0,2024-10-05,,True
SUB002796,CUST02796,Premium,19.99,2025-09-17,,True
SUB002797,CUST02797,Free,0.0,2024-09-25,,True
SUB002798,CUST02798,Free,0.0,2025-06-04,,True
SUB002799,CUST02799,Basic,7.99,2025-10-21,,True
SUB002800,CUST02800,Premium,19.99,2025-11-12,2025-11-12,False
SUB002801,CUST02801,Premium,19.99,2024-04-12,,True
SUB002802,CUST02802,Standard,12.99,2024-07-12,,True
SUB002803,CUST02803,Premium,19.99,2025-01-28,,True
SUB002804,CUST02804,Basic,7.99,2025-06-29,,True
SUB002805,CUST02805,Standard,12.99,2025-07-06,,True
SUB002806,CUST02806,Premium,19.99,2023-11-06,,True
SUB002807,CUST02807,Standard,12.99,2024-12-17,,True
SUB002808,CUST02808,Free,0.0,2025-08-13,2025-10-18,False
SUB002809,CUST02809,Standard,12.99,2025-05-20,,True
SUB002810,CUST02810,Free,0.0,2025-01-14,2025-06-02,False
SUB002811,CUST02811,Basic,7.99,2025-09-27,,True
SUB002812,CUST02812,Standard,12.99,2024-10-29,,True
SUB002813,CUST02813,Premium,19.99,2024-08-15,,True
SUB002814,CUST02814,Free,0.0,2025-11-10,,True
SUB002815,CUST02815,Free,0.0,2025-01-12,2025-04-07,False
SUB002816,CUST02816,Premium,19.99,2025-09-13,,True
SUB002817,CUST02817,Premium,19.99,2025-08-28,2025-09-18,False
SUB002818,CUST02818,Basic,7.99,2024-11-21,2025-03-07,False
SUB002819,CUST02819,Premium,19.99,2025-04-22,,True
SUB002820,CUST02820,Family,29.99,2025-04-25,2025-11-02,False
SUB002821,CUST02821,Basic,7.99,2025-05-15,,True
SUB002822,CUST02822,Premium,19.99,2025-07-06,,True
SUB002823,CUST02823,Basic,7.99,2025-09-13,,True
SUB002824,CUST02824,Basic,7.99,2025-02-26,2025-06-30,False
SUB002825,CUST02825,Free,0.0,2025-09-14,2025-11-14,False
SUB002826,CUST02826,Basic,7.99,2024-03-25,2025-06-16,False
SUB002827,CUST02827,Family,29.99,2025-09-05,,True
SUB002828,CUST02828,Free,0.0,2025-09-29,,True
SUB002829,CUST02829,Basic,7.99,2025-04-29,2025-11-08,False
SUB002830,CUST02830,Standard,12.99,2025-08-02,2025-10-02,False
SUB002831,CUST02831,Basic,7.99,2025-05-23,,True
SUB002832,CUST02832,Family,29.99,2023-07-06,2025-11-11,False
SUB002833,CUST02833,Basic,7.99,2025-11-15,2025-11-15,False
SUB002834,CUST02834,Free,0.0,2025-10-26,,True
SUB002835,CUST02835,Standard,12.99,2025-08-16,,True
SUB002836,CUST02836,Premium,19.99,2025-04-12,,True
SUB002837,CUST02837,Standard,12.99,2024-10-31,,True
SUB002838,CUST02838,Basic,7.99,2025-08-16,,True
SUB002839,CUST02839,Premium,19.99,2024-12-17,2025-04-26,False
SUB002840,CUST02840,Free,0.0,2024-05-19,,True
SUB002841,CUST02841,Basic,7.99,2025-06-09,,True
SUB002842,CUST02842,Standard,12.99,2024-11-20,2025-07-08,False
SUB002843,CUST02843,Premium,19.99,2025-06-14,,True
SUB002844,CUST02844,Basic,7.99,2024-11-17,,True
SUB002845,CUST02845,Family,29.99,2025-11-10,2025-11-11,False
SUB002846,CUST02846,Basic,7.99,2025-11-12,,True
SUB002847,CUST02847,Standard,12.99,2025-04-18,,True
SUB002848,CUST02848,Standard,12.99,2025-03-26,,True
SUB002849,CUST02849,Premium,19.99,2024-06-10,,True
SUB002850,CUST02850,Free,0.0,2024-05-08,,True
SUB002851,CUST02851,Premium,19.99,2025-05-31,2025-09-18,False
SUB002852,CUST02852,Basic,7.99,2023-11-10,,True
SUB002853,CUST02853,Standard,12.99,2025-10-13,2025-10-23,False
SUB002854,CUST02854,Basic,7.99,2024-10-08,,True
SUB002855,CUST02855,Standard,12.99,2025-07-10,,True
SUB002856,CUST02856,Standard,12.99,2025-09-11,2025-10-11,False
SUB002857,CUST02857,Standard,12.99,2024-03-30,2025-11-16,False
SUB002858,CUST02858,Premium,19.99,2024-11-02,2025-06-05,False
SUB002859,CUST02859,Basic,7.99,2025-06-08,,True
SUB002860,CUST02860,Standard,12.99,2025-07-12,,True
SUB002861,CUST02861,Free,0.0,2025-03-09,2025-03-21,False
SUB002862,CUST02862,Basic,7.99,2025-08-29,,True
SUB002863,CUST02863,Free,0.0,2025-02-18,,True
SUB002864,CUST02864,Premium,19.99,2025-03-14,,True
SUB002865,CUST02865,Standard,12.99,2025-08-20,,True
SUB002866,CUST02866,Basic,7.99,2025-03-28,,True
SUB002867,CUST02867,Free,0.0,2023-07-02,,True
SUB002868,CUST02868,Standard,12.99,2024-03-24,,True
SUB002869,CUST02869,Basic,7.99,2025-08-24,,True
SUB002870,CUST02870,Premium,19.99,2025-07-20,,True
SUB002871,CUST02871,Free,0.0,2025-01-28,,True
SUB002872,CUST02872,Basic,7.99,2024-10-25,2024-11-30,False
SUB002873,CUST02873,Family,29.99,2025-08-25,,True
SUB002874,CUST02874,Basic,7.99,2025-10-08,,True
SUB002875,CUST02875,Premium,19.99,2025-10-03,2025-10-25,False
SUB002876,CUST02876,Family,29.99,2025-08-17,,True
SUB002877,CUST02877,Standard,12.99,2025-07-26,2025-07-29,False
SUB002878,CUST02878,Premium,19.99,2025-09-17,2025-10-02,False
SUB002879,CUST02879,Standard,12.99,2024-12-22,,True
SUB002880,CUST02880,Standard,12.99,2023-06-22,,True
SUB002881,CUST02881,Basic,7.99,2025-09-06,2025-10-12,False
SUB002882,CUST02882,Premium,19.99,2024-11-20,,True
SUB002883,CUST02883,Basic,7.99,2023-09-27,,True
SUB002884,CUST02884,Free,0.0,2025-09-19,,True
SUB002885,CUST02885,Premium,19.99,2025-10-10,2025-11-12,False
SUB002886,CUST02886,Standard,12.99,2025-02-03,,True
SUB002887,CUST02887,Standard,12.99,2025-08-06,,True
SUB002888,CUST02888,Free,0.0,2025-10-06,,True
SUB002889,CUST02889,Standard,12.99,2024-08-18,,True
SUB002890,CUST02890,Premium,19.99,2025-10-10,,True
SUB002891,CUST02891,Basic,7.99,2024-02-02,,True
SUB002892,CUST02892,Basic,7.99,2023-09-27,,True
SUB002893,CUST02893,Basic,7.99,2025-07-18,,True
SUB002894,CUST02894,Free,0.0,2024-11-01,,True
SUB002895,CUST02895,Free,0.0,2025-11-14,2025-11-15,False
SUB002896,CUST02896,Free,0.0,2024-02-28,2024-12-15,False
SUB002897,CUST02897,Premium,19.99,2025-06-07,,True
SUB002898,CUST02898,Standard,12.99,2024-01-14,2025-04-04,False
SUB002899,CUST02899,Basic,7.99,2025-03-13,2025-09-30,False
SUB002900,CUST02900,Free,0.0,2024-03-11,,True
SUB002901,CUST02901,Standard,12.99,2025-01-13,2025-02-01,False
SUB002902,CUST02902,Basic,7.99,2025-06-28,,True
SUB002903,CUST02903,Basic,7.99,2025-01-30,,True
SUB002904,CUST02904,Free,0.0,2025-09-18,,True
SUB002905,CUST02905,Premium,19.99,2025-05-16,2025-06-07,False
SUB002906,CUST02906,Free,0.0,2025-10-30,,True
SUB002907,CUST02907,Premium,19.99,2025-06-04,,True
SUB002908,CUST02908,Free,0.0,2025-07-25,2025-08-05,False
SUB002909,CUST02909,Family,29.99,2023-09-19,,True
SUB002910,CUST02910,Basic,7.99,2025-06-19,,True
SUB002911,CUST02911,Standard,12.99,2025-05-30,,True
SUB002912,CUST02912,Basic,7.99,2025-08-28,2025-11-15,False
SUB002913,CUST02913,Basic,7.99,2023-08-04,2024-10-14,False
SUB002914,CUST02914,Standard,12.99,2024-09-05,,True
SUB002915,CUST02915,Basic,7.99,2024-07-07,,True
SUB002916,CUST02916,Free,0.0,2023-03-21,2024-12-14,False
SUB002917,CUST02917,Free,0.0,2025-05-15,,True
SUB002918,CUST02918,Family,29.99,2023-11-19,,True
SUB002919,CUST02919,Standard,12.99,2025-03-05,,True
SUB002920,CUST02920,Free,0.0,2024-12-03,2024-12-28,False
SUB002921,CUST02921,Standard,12.99,2025-10-17,2025-11-10,False
SUB002922,CUST02922,Standard,12.99,2025-08-02,2025-08-22,False
SUB002923,CUST02923,Free,0.0,2025-04-22,,True
SUB002924,CUST02924,Premium,19.99,2023-06-12,,True
SUB002925,CUST02925,Free,0.0,2025-06-26,,True
SUB002926,CUST02926,Basic,7.99,2024-02-05,,True
SUB002927,CUST02927,Family,29.99,2025-02-04,2025-08-27,False
SUB002928,CUST02928,Basic,7.99,2025-03-05,2025-04-09,False
SUB002929,CUST02929,Premium,19.99,2023-05-13,,True
SUB002930,CUST02930,Standard,12.99,2025-02-03,,True
SUB002931,CUST02931,Standard,12.99,2024-12-24,,True
SUB002932,CUST02932,Standard,12.99,2025-06-07,,True
SUB002933,CUST02933,Basic,7.99,2023-08-17,,True
SUB002934,CUST02934,Standard,12.99,2025-04-29,,True
SUB002935,CUST02935,Standard,12.99,2024-11-28,,True
SUB002936,CUST02936,Standard,12.99,2025-07-07,,True
SUB002937,CUST02937,Free,0.0,2025-06-24,,True
SUB002938,CUST02938,Premium,19.99,2025-10-10,2025-11-01,False
SUB002939,CUST02939,Free,0.0,2025-03-19,,True
SUB002940,CUST02940,Basic,7.99,2024-08-30,,True
SUB002941,CUST02941,Premium,19.99,2025-04-02,,True
SUB002942,CUST02942,Free,0.0,2025-03-13,2025-05-05,False
SUB002943,CUST02943,Free,0.0,2024-10-15,2025-09-19,False
SUB002944,CUST02944,Basic,7.99,2025-11-14,,True
SUB002945,CUST02945,Free,0.0,2025-09-26,2025-11-07,False
SUB002946,CUST02946,Standard,12.99,2024-01-30,,True
SUB002947,CUST02947,Premium,19.99,2025-08-30,,True
SUB002948,CUST02948,Premium,19.99,2023-03-10,2025-04-25,False
SUB002949,CUST02949,Premium,19.99,2025-08-17,,True
SUB002950,CUST02950,Standard,12.99,2023-07-18,,True
SUB002951,CUST02951,Premium,19.99,2024-07-09,,True
SUB002952,CUST02952,Standard,12.99,2025-08-08,,True
SUB002953,CUST02953,Standard,12.99,2025-11-03,2025-11-09,False
SUB002954,CUST02954,Standard,12.99,2025-05-26,2025-06-30,False
SUB002955,CUST02955,Family,29.99,2025-08-14,,True
SUB002956,CUST02956,Basic,7.99,2023-03-07,,True
SUB002957,CUST02957,Standard,12.99,2024-09-04,,True
SUB002958,CUST02958,Free,0.0,2023-11-24,,True
SUB002959,CUST02959,Premium,19.99,2023-10-05,,True
SUB002960,CUST02960,Free,0.0,2024-08-02,,True
SUB002961,CUST02961,Free,0.0,2025-05-18,,True
SUB002962,CUST02962,Free,0.0,2025-10-05,,True
SUB002963,CUST02963,Standard,12.99,2024-07-03,,True
SUB002964,CUST02964,Premium,19.99,2025-11-17,,True
SUB002965,CUST02965,Standard,12.99,2024-06-05,,True
SUB002966,CUST02966,Standard,12.99,2024-09-29,2025-06-08,False
SUB002967,CUST02967,Free,0.0,2025-04-17,2025-07-09,False
SUB002968,CUST02968,Premium,19.99,2025-09-15,,True
SUB002969,CUST02969,Standard,12.99,2024-10-02,2025-10-17,False
SUB002970,CUST02970,Basic,7.99,2024-07-02,2024-08-28,False
SUB002971,CUST02971,Basic,7.99,2024-04-19,2025-06-23,False
SUB002972,CUST02972,Standard,12.99,2025-11-11,,True
SUB002973,CUST02973,Basic,7.99,2024-01-28,2024-09-24,False
SUB002974,CUST02974,Basic,7.99,2025-10-07,,True
SUB002975,CUST02975,Basic,7.99,2025-10-03,,True
SUB002976,CUST02976,Basic,7.99,2025-08-07,2025-08-31,False
SUB002977,CUST02977,Free,0.0,2025-06-12,,True
SUB002978,CUST02978,Free,0.0,2024-04-29,,True
SUB002979,CUST02979,Basic,7.99,2025-11-15,,True
SUB002980,CUST02980,Basic,7.99,2025-11-13,,True
SUB002981,CUST02981,Standard,12.99,2025-03-04,,True
SUB002982,CUST02982,Basic,7.99,2024-04-06,,True
SUB002983,CUST02983,Basic,7.99,2025-02-03,,True
SUB002984,CUST02984,Basic,7.99,2025-04-06,,True
SUB002985,CUST02985,Basic,7.99,2025-02-20,,True
SUB002986,CUST02986,Basic,7.99,2024-12-26,,True
SUB002987,CUST02987,Free,0.0,2024-09-09,,True
SUB002988,CUST02988,Free,0.0,2025-08-09,,True
SUB002989,CUST02989,Free,0.0,2024-05-30,2025-06-22,False
SUB002990,CUST02990,Premium,19.99,2023-11-08,,True
SUB002991,CUST02991,Basic,7.99,2023-09-25,,True
SUB002992,CUST02992,Premium,19.99,2025-11-02,,True
SUB002993,CUST02993,Basic,7.99,2025-02-18,,True
SUB002994,CUST02994,Free,0.0,2024-07-08,2024-12-29,False
SUB002995,CUST02995,Basic,7.99,2025-11-14,,True
SUB002996,CUST02996,Basic,7.99,2024-12-14,,True
SUB002997,CUST02997,Basic,7.99,2025-10-06,,True
SUB002998,CUST02998,Standard,12.99,2025-05-23,,True
SUB002999,CUST02999,Free,0.0,2025-02-17,2025-05-29,False
SUB003000,CUST03000,Basic,7.99,2025-05-04,,True
SUB003001,CUST03001,Basic,7.99,2025-10-25,2025-11-05,False
SUB003002,CUST03002,Standard,12.99,2025-10-18,,True
SUB003003,CUST03003,Free,0.0,2024-10-01,2024-11-17,False
SUB003004,CUST03004,Standard,12.99,2025-01-28,,True
SUB003005,CUST03005,Free,0.0,2025-04-08,2025-06-03,False
SUB003006,CUST03006,Family,29.99,2024-09-12,2025-05-11,False
SUB003007,CUST03007,Premium,19.99,2025-10-27,,True
SUB003008,CUST03008,Free,0.0,2025-03-22,2025-10-13,False
SUB003009,CUST03009,Basic,7.99,2025-10-09,,True
SUB003010,CUST03010,Standard,12.99,2024-04-07,2025-03-05,False
SUB003011,CUST03011,Premium,19.99,2025-07-29,,True
SUB003012,CUST03012,Standard,12.99,2025-02-23,,True
SUB003013,CUST03013,Standard,12.99,2025-10-21,,True
SUB003014,CUST03014,Basic,7.99,2025-06-01,,True
SUB003015,CUST03015,Free,0.0,2025-08-05,,True
SUB003016,CUST03016,Standard,12.99,2024-09-10,2025-09-30,False
SUB003017,CUST03017,Standard,12.99,2024-10-26,,True
SUB003018,CUST03018,Premium,19.99,2025-09-23,,True
SUB003019,CUST03019,Basic,7.99,2025-08-05,2025-11-17,False
SUB003020,CUST03020,Basic,7.99,2023-10-11,,True
SUB003021,CUST03021,Free,0.0,2025-05-21,2025-08-13,False
SUB003022,CUST03022,Standard,12.99,2025-10-16,,True
SUB003023,CUST03023,Standard,12.99,2025-09-09,2025-10-24,False
SUB003024,CUST03024,Basic,7.99,2025-06-04,2025-09-21,False
SUB003025,CUST03025,Standard,12.99,2025-07-10,,True
SUB003026,CUST03026,Free,0.0,2025-09-28,2025-11-11,False
SUB003027,CUST03027,Family,29.99,2025-11-10,,True
SUB003028,CUST03028,Basic,7.99,2025-10-09,,True
SUB003029,CUST03029,Free,0.0,2025-03-27,2025-10-03,False
SUB003030,CUST03030,Premium,19.99,2024-02-18,,True
SUB003031,CUST03031,Basic,7.99,2024-11-18,,True
SUB003032,CUST03032,Standard,12.99,2025-03-28,,True
SUB003033,CUST03033,Basic,7.99,2023-08-26,,True
SUB003034,CUST03034,Standard,12.99,2025-11-09,,True
SUB003035,CUST03035,Basic,7.99,2025-09-18,2025-10-15,False
SUB003036,CUST03036,Basic,7.99,2025-07-26,,True
SUB003037,CUST03037,Standard,12.99,2025-10-18,2025-11-14,False
SUB003038,CUST03038,Free,0.0,2025-06-04,,True
SUB003039,CUST03039,Basic,7.99,2023-12-18,,True
SUB003040,CUST03040,Standard,12.99,2024-11-30,,True
SUB003041,CUST03041,Basic,7.99,2024-11-16,2025-03-18,False
SUB003042,CUST03042,Free,0.0,2025-07-12,2025-09-27,False
SUB003043,CUST03043,Standard,12.99,2024-04-25,,True
SUB003044,CUST03044,Premium,19.99,2024-09-26,,True
SUB003045,CUST03045,Premium,19.99,2025-09-21,,True
SUB003046,CUST03046,Basic,7.99,2024-08-01,2025-10-29,False
SUB003047,CUST03047,Premium,19.99,2025-03-25,,True
SUB003048,CUST03048,Basic,7.99,2025-05-13,,True
SUB003049,CUST03049,Premium,19.99,2025-10-13,,True
SUB003050,CUST03050,Basic,7.99,2024-07-05,,True
SUB003051,CUST03051,Standard,12.99,2025-11-13,,True
SUB003052,CUST03052,Premium,19.99,2025-05-18,2025-08-22,False
SUB003053,CUST03053,Basic,7.99,2025-08-16,2025-10-15,False
SUB003054,CUST03054,Free,0.0,2024-12-31,,True
SUB003055,CUST03055,Standard,12.99,2024-06-25,2025-09-11,False
SUB003056,CUST03056,Family,29.99,2024-09-23,2025-09-03,False
SUB003057,CUST03057,Premium,19.99,2025-01-08,,True
SUB003058,CUST03058,Standard,12.99,2025-06-04,,True
SUB003059,CUST03059,Standard,12.99,2025-05-08,2025-06-07,False
SUB003060,CUST03060,Free,0.0,2024-09-28,,True
SUB003061,CUST03061,Basic,7.99,2025-11-09,2025-11-17,False
SUB003062,CUST03062,Basic,7.99,2025-08-29,,True
SUB003063,CUST03063,Premium,19.99,2023-11-16,2024-09-20,False
SUB003064,CUST03064,Premium,19.99,2025-06-10,,True
SUB003065,CUST03065,Standard,12.99,2025-06-04,,True
SUB003066,CUST03066,Premium,19.99,2025-05-07,2025-06-23,False
SUB003067,CUST03067,Basic,7.99,2025-08-04,2025-10-14,False
SUB003068,CUST03068,Standard,12.99,2025-10-30,,True
SUB003069,CUST03069,Free,0.0,2024-09-10,,True
SUB003070,CUST03070,Premium,19.99,2024-09-24,,True
SUB003071,CUST03071,Free,0.0,2025-08-01,,True
SUB003072,CUST03072,Standard,12.99,2025-10-12,2025-10-13,False
SUB003073,CUST03073,Standard,12.99,2025-02-11,2025-09-06,False
SUB003074,CUST03074,Basic,7.99,2025-10-11,,True
SUB003075,CUST03075,Basic,7.99,2024-12-02,,True
SUB003076,CUST03076,Free,0.0,2024-11-01,,True
SUB003077,CUST03077,Premium,19.99,2025-01-16,,True
SUB003078,CUST03078,Basic,7.99,2025-11-13,,True
